Date,High,Low,Open,Close,Volume,Adj Close
2018-03-26,8232.7802734375,7797.27978515625,8200.0,7833.0400390625,5378250240,7833.0400390625
2018-03-27,8122.89013671875,7809.169921875,7836.830078125,7954.47998046875,4935289856,7954.47998046875
2018-03-28,7994.330078125,7081.3798828125,7979.06982421875,7165.7001953125,6361229824,7165.7001953125
2018-03-29,7276.66015625,6683.93017578125,7171.4501953125,6890.52001953125,6289509888,6890.52001953125
2018-03-30,7207.85009765625,6863.52001953125,6892.47998046875,6973.52978515625,4553269760,6973.52978515625
2018-03-31,7060.9501953125,6526.8701171875,7003.06005859375,6844.22998046875,4532100096,6844.22998046875
2018-04-01,7135.47021484375,6816.580078125,6844.85986328125,7083.7998046875,4333440000,7083.7998046875
2018-04-02,7530.93994140625,7072.490234375,7102.259765625,7456.10986328125,5499700224,7456.10986328125
2018-04-03,7469.8798828125,6803.8798828125,7456.41015625,6853.83984375,4936000000,6853.83984375
2018-04-04,6933.81982421875,6644.7998046875,6848.64990234375,6811.47021484375,5639320064,6811.47021484375
2018-04-05,6857.490234375,6575.0,6815.9599609375,6636.31982421875,3766810112,6636.31982421875
2018-04-06,7050.5400390625,6630.509765625,6630.509765625,6911.08984375,3976610048,6911.08984375
2018-04-07,7111.56005859375,6919.97998046875,6919.97998046875,7023.52001953125,3652499968,7023.52001953125
2018-04-08,7178.10986328125,6661.990234375,7044.31982421875,6770.72998046875,4894060032,6770.72998046875
2018-04-09,6872.41015625,6704.14990234375,6795.43994140625,6834.759765625,4272750080,6834.759765625
2018-04-10,6968.31982421875,6817.58984375,6843.47021484375,6968.31982421875,4641889792,6968.31982421875
2018-04-11,7899.22998046875,6806.509765625,6955.3798828125,7889.25,8906250240,7889.25
2018-04-12,8183.9599609375,7758.93017578125,7901.08984375,7895.9599609375,7764460032,7895.9599609375
2018-04-13,8140.7099609375,7846.0,7874.669921875,7986.240234375,5191430144,7986.240234375
2018-04-14,8338.419921875,7999.330078125,7999.330078125,8329.1103515625,5244480000,8329.1103515625
2018-04-15,8371.150390625,7925.72998046875,8337.5703125,8058.669921875,5631309824,8058.669921875
2018-04-16,8285.9599609375,7881.72021484375,8071.66015625,7902.08984375,6900879872,7902.08984375
2018-04-17,8197.7998046875,7886.009765625,7944.43017578125,8163.419921875,6529909760,8163.419921875
2018-04-18,8298.6904296875,8138.77978515625,8159.27001953125,8294.3095703125,7063209984,8294.3095703125
2018-04-19,8880.23046875,8244.5400390625,8286.8798828125,8845.830078125,8438110208,8845.830078125
2018-04-20,8997.5703125,8652.150390625,8848.7900390625,8895.580078125,7548550144,8895.580078125
2018-04-21,9001.6396484375,8779.6103515625,8925.0595703125,8802.4599609375,6629899776,8802.4599609375
2018-04-22,8958.5498046875,8788.8095703125,8794.3896484375,8930.8798828125,6925190144,8930.8798828125
2018-04-23,9732.6103515625,8927.830078125,8934.33984375,9697.5,10678800384,9697.5
2018-04-24,9745.3203125,8799.83984375,9701.0302734375,8845.740234375,11083100160,8845.740234375
2018-04-25,9281.509765625,8727.08984375,8867.3203125,9281.509765625,8970559488,9281.509765625
2018-04-26,9375.4697265625,8987.0498046875,9290.6298828125,8987.0498046875,7566289920,8987.0498046875
2018-04-27,9412.08984375,8931.990234375,8939.26953125,9348.48046875,7805479936,9348.48046875
2018-04-28,9531.490234375,9193.7099609375,9346.41015625,9419.080078125,8853000192,9419.080078125
2018-04-29,9477.1396484375,9166.8095703125,9426.1103515625,9240.5498046875,8673920000,9240.5498046875
2018-04-30,9255.8798828125,8891.0498046875,9251.4697265625,9119.009765625,7713019904,9119.009765625
2018-05-01,9256.51953125,9015.1396484375,9104.599609375,9235.919921875,7558159872,9235.919921875
2018-05-02,9798.330078125,9188.150390625,9233.9697265625,9743.8603515625,10207299584,9743.8603515625
2018-05-03,9779.2001953125,9585.9599609375,9695.5,9700.759765625,8217829888,9700.759765625
2018-05-04,9964.5,9695.1201171875,9700.2802734375,9858.150390625,7651939840,9858.150390625
2018-05-05,9940.1396484375,9465.25,9845.3095703125,9654.7998046875,7222280192,9654.7998046875
2018-05-06,9665.849609375,9231.5302734375,9645.669921875,9373.009765625,7394019840,9373.009765625
2018-05-07,9462.75,9127.76953125,9380.8701171875,9234.8203125,7415869952,9234.8203125
2018-05-08,9374.759765625,9031.6201171875,9223.73046875,9325.1796875,7226890240,9325.1796875
2018-05-09,9396.0400390625,9040.51953125,9325.9599609375,9043.9404296875,6906699776,9043.9404296875
2018-05-10,9052.9599609375,8394.4599609375,9052.9599609375,8441.490234375,8488520192,8441.490234375
2018-05-11,8664.8603515625,8223.5,8441.4404296875,8504.8896484375,6821380096,8504.8896484375
2018-05-12,8773.5498046875,8395.1201171875,8515.490234375,8723.9404296875,5866379776,8723.9404296875
2018-05-13,8881.1201171875,8367.9697265625,8713.099609375,8716.7900390625,7364149760,8716.7900390625
2018-05-14,8836.1904296875,8456.4501953125,8705.1904296875,8510.3798828125,6705710080,8510.3798828125
2018-05-15,8508.4296875,8175.490234375,8504.41015625,8368.830078125,6760220160,8368.830078125
2018-05-16,8445.5400390625,8054.1201171875,8370.0498046875,8094.31982421875,5862530048,8094.31982421875
2018-05-17,8274.1201171875,7974.81982421875,8091.830078125,8250.9697265625,5764190208,8250.9697265625
2018-05-18,8372.0595703125,8183.35009765625,8255.73046875,8247.1796875,4712399872,8247.1796875
2018-05-19,8562.41015625,8205.240234375,8246.990234375,8513.25,5191059968,8513.25
2018-05-20,8557.51953125,8365.1201171875,8522.330078125,8418.990234375,5154990080,8418.990234375
2018-05-21,8423.25,8004.580078125,8419.8701171875,8041.77978515625,5137010176,8041.77978515625
2018-05-22,8054.66015625,7507.8798828125,8037.080078125,7557.81982421875,6491120128,7557.81982421875
2018-05-23,7738.60009765625,7331.14013671875,7561.1201171875,7587.33984375,6049220096,7587.33984375
2018-05-24,7659.14013671875,7392.64990234375,7592.2998046875,7480.14013671875,4867829760,7480.14013671875
2018-05-25,7595.16015625,7349.1201171875,7486.47998046875,7355.8798828125,4051539968,7355.8798828125
2018-05-26,7381.740234375,7270.9599609375,7362.080078125,7368.22021484375,4056519936,7368.22021484375
2018-05-27,7419.0498046875,7100.89013671875,7371.31005859375,7135.990234375,5040600064,7135.990234375
2018-05-28,7526.419921875,7090.68017578125,7129.4599609375,7472.58984375,5662660096,7472.58984375
2018-05-29,7573.77001953125,7313.60009765625,7469.72998046875,7406.52001953125,4922540032,7406.52001953125
2018-05-30,7608.89990234375,7361.1298828125,7406.14990234375,7494.169921875,5127130112,7494.169921875
2018-05-31,7604.72998046875,7407.33984375,7500.7001953125,7541.4501953125,4921460224,7541.4501953125
2018-06-01,7695.830078125,7497.259765625,7536.72021484375,7643.4501953125,4939299840,7643.4501953125
2018-06-02,7754.89013671875,7613.0400390625,7632.08984375,7720.25,4851760128,7720.25
2018-06-03,7753.81982421875,7474.0400390625,7722.52978515625,7514.47021484375,4993169920,7514.47021484375
2018-06-04,7643.22998046875,7397.0,7500.89990234375,7633.759765625,4961739776,7633.759765625
2018-06-05,7680.43017578125,7502.009765625,7625.97021484375,7653.97998046875,4692259840,7653.97998046875
2018-06-06,7741.27001953125,7650.81982421875,7650.81982421875,7678.240234375,4485799936,7678.240234375
2018-06-07,7698.18994140625,7558.39990234375,7685.14013671875,7624.919921875,4227579904,7624.919921875
2018-06-08,7683.580078125,7531.97998046875,7632.52001953125,7531.97998046875,3845220096,7531.97998046875
2018-06-09,7499.5498046875,6709.06982421875,7499.5498046875,6786.02001953125,5804839936,6786.02001953125
2018-06-10,6910.18017578125,6706.6298828125,6799.2900390625,6906.919921875,4745269760,6906.919921875
2018-06-11,6907.9599609375,6542.080078125,6905.81982421875,6582.35986328125,4654380032,6582.35986328125
2018-06-12,6631.66015625,6285.6298828125,6596.8798828125,6349.89990234375,5052349952,6349.89990234375
2018-06-13,6707.14013671875,6334.4599609375,6342.75,6675.35009765625,5138710016,6675.35009765625
2018-06-14,6681.080078125,6433.8701171875,6674.080078125,6456.580078125,3955389952,6456.580078125
2018-06-15,6592.490234375,6402.2900390625,6455.4501953125,6550.16015625,3194170112,6550.16015625
2018-06-16,6589.10986328125,6499.27001953125,6545.52978515625,6499.27001953125,3104019968,6499.27001953125
2018-06-17,6781.14013671875,6446.68017578125,6510.06982421875,6734.81982421875,4039200000,6734.81982421875
2018-06-18,6822.5,6709.919921875,6742.39013671875,6769.93994140625,4057029888,6769.93994140625
2018-06-19,6821.56005859375,6611.8798828125,6770.759765625,6776.5498046875,3888640000,6776.5498046875
2018-06-20,6810.93994140625,6715.169921875,6780.08984375,6729.740234375,3529129984,6729.740234375
2018-06-21,6747.080078125,6006.60009765625,6737.8798828125,6083.68994140625,5079810048,6083.68994140625
2018-06-22,6224.81982421875,6071.81005859375,6090.10009765625,6162.47998046875,3431360000,6162.47998046875
2018-06-23,6223.77978515625,5826.41015625,6164.27978515625,6173.22998046875,4566909952,6173.22998046875
2018-06-24,6327.3701171875,6119.68017578125,6171.97021484375,6249.18017578125,5500810240,6249.18017578125
2018-06-25,6290.16015625,6093.669921875,6253.5498046875,6093.669921875,3279759872,6093.669921875
2018-06-26,6180.0,6052.85009765625,6084.39990234375,6157.1298828125,3296219904,6157.1298828125
2018-06-27,6170.41015625,5873.0498046875,6153.16015625,5903.43994140625,3467800064,5903.43994140625
2018-06-28,6261.66015625,5835.75,5898.1298828125,6218.2998046875,3966230016,6218.2998046875
2018-06-29,6465.509765625,6214.22021484375,6214.22021484375,6404.0,4543860224,6404.0
2018-06-30,6432.85009765625,6289.2900390625,6411.68017578125,6385.81982421875,4788259840,6385.81982421875
2018-07-01,6683.85986328125,6305.7001953125,6380.3798828125,6614.18017578125,4396930048,6614.18017578125
2018-07-02,6671.3701171875,6447.75,6596.66015625,6529.58984375,4672309760,6529.58984375
2018-07-03,6771.919921875,6450.4599609375,6550.8701171875,6597.5498046875,4176689920,6597.5498046875
2018-07-04,6749.5400390625,6546.64990234375,6599.7099609375,6639.14013671875,4999240192,6639.14013671875
2018-07-05,6700.93994140625,6533.5498046875,6638.68994140625,6673.5,4313959936,6673.5
2018-07-06,6863.990234375,6579.240234375,6668.7099609375,6856.93017578125,3961080064,6856.93017578125
2018-07-07,6885.91015625,6747.97998046875,6857.7998046875,6773.8798828125,3386210048,6773.8798828125
2018-07-08,6838.68017578125,6724.33984375,6775.080078125,6741.75,3718129920,6741.75
2018-07-09,6767.740234375,6320.72021484375,6739.2099609375,6329.9501953125,4052430080,6329.9501953125
2018-07-10,6444.9599609375,6330.47021484375,6330.77001953125,6394.7099609375,3644859904,6394.7099609375
2018-07-11,6397.10009765625,6136.419921875,6396.77978515625,6228.81005859375,3770170112,6228.81005859375
2018-07-12,6310.5498046875,6192.240234375,6235.02978515625,6238.0498046875,3805400064,6238.0498046875
2018-07-13,6298.18994140625,6212.22021484375,6247.5,6276.1201171875,2923670016,6276.1201171875
2018-07-14,6403.4599609375,6256.509765625,6272.7001953125,6359.64013671875,3285459968,6359.64013671875
2018-07-15,6741.75,6357.009765625,6357.009765625,6741.75,4725799936,6741.75
2018-07-16,7387.240234375,6684.169921875,6739.64990234375,7321.0400390625,5961950208,7321.0400390625
2018-07-17,7534.990234375,7280.47021484375,7315.31982421875,7370.77978515625,6103410176,7370.77978515625
2018-07-18,7494.4599609375,7295.4599609375,7378.2001953125,7466.85986328125,5111629824,7466.85986328125
2018-07-19,7594.669921875,7323.259765625,7467.39990234375,7354.1298828125,4936869888,7354.1298828125
2018-07-20,7437.64013671875,7262.41015625,7352.72021484375,7419.2900390625,3726609920,7419.2900390625
2018-07-21,7537.9501953125,7383.81982421875,7417.7998046875,7418.490234375,3695460096,7418.490234375
2018-07-22,7771.5,7409.10009765625,7414.7099609375,7711.10986328125,5132480000,7711.10986328125
2018-07-23,8424.26953125,7705.5,7716.509765625,8424.26953125,7277689856,8424.26953125
2018-07-24,8416.8701171875,8086.35986328125,8379.66015625,8181.39013671875,5845400064,8181.39013671875
2018-07-25,8290.330078125,7878.7099609375,8176.85009765625,7951.580078125,4899089920,7951.580078125
2018-07-26,8262.66015625,7839.759765625,7950.39990234375,8165.009765625,5195879936,8165.009765625
2018-07-27,8222.849609375,8110.77001953125,8169.06005859375,8192.150390625,3988750080,8192.150390625
2018-07-28,8272.259765625,8141.18017578125,8205.8203125,8218.4599609375,4107190016,8218.4599609375
2018-07-29,8235.5,7917.5,8221.580078125,8180.47998046875,5551400000,8180.47998046875
2018-07-30,8181.52978515625,7696.93017578125,8181.2001953125,7780.43994140625,5287530000,7780.43994140625
2018-07-31,7769.0400390625,7504.9501953125,7769.0400390625,7624.91015625,4797620000,7624.91015625
2018-08-01,7712.77001953125,7523.43994140625,7634.18994140625,7567.14990234375,4214110000,7567.14990234375
2018-08-02,7562.14013671875,7328.64990234375,7562.14013671875,7434.39013671875,4627150000,7434.39013671875
2018-08-03,7497.490234375,6984.06982421875,7438.669921875,7032.85009765625,4268390000,7032.85009765625
2018-08-04,7102.77001953125,6940.7001953125,7031.080078125,7068.47998046875,3679110000,7068.47998046875
2018-08-05,7166.5498046875,6890.5400390625,7062.93994140625,6951.7998046875,3925900000,6951.7998046875
2018-08-06,7146.56005859375,6748.240234375,6958.31982421875,6753.1201171875,4682800000,6753.1201171875
2018-08-07,6746.85009765625,6226.22021484375,6746.85009765625,6305.7998046875,5064430000,6305.7998046875
2018-08-08,6625.72998046875,6249.06982421875,6305.56005859375,6568.22998046875,4267040000,6568.22998046875
2018-08-09,6591.259765625,6124.52001953125,6571.419921875,6184.7099609375,4528680000,6184.7099609375
2018-08-10,6455.740234375,6109.02978515625,6185.7900390625,6295.72998046875,4047850000,6295.72998046875
2018-08-11,6409.85009765625,6237.5,6283.64990234375,6322.68994140625,5665250000,6322.68994140625
2018-08-12,6537.0498046875,6225.72021484375,6341.35986328125,6297.56982421875,4083980000,6297.56982421875
2018-08-13,6287.93994140625,5971.0498046875,6287.66015625,6199.7099609375,5301700000,6199.7099609375
2018-08-14,6588.490234375,6221.419921875,6221.419921875,6308.52001953125,4895450000,6308.52001953125
2018-08-15,6473.5,6276.41015625,6294.22998046875,6334.72998046875,4328420000,6334.72998046875
2018-08-16,6582.5,6324.97021484375,6340.91015625,6580.6298828125,4992990000,6580.6298828125
2018-08-17,6617.35009765625,6353.72998046875,6583.43017578125,6423.759765625,3984520000,6423.759765625
2018-08-18,6537.97998046875,6361.5498046875,6422.56982421875,6506.06982421875,3311170000,6506.06982421875
2018-08-19,6536.919921875,6297.93017578125,6500.509765625,6308.52978515625,3665100000,6308.52978515625
2018-08-20,6500.8701171875,6298.240234375,6301.06982421875,6488.759765625,3377180000,6488.759765625
2018-08-21,6816.7900390625,6310.10986328125,6486.25,6376.7099609375,4668110000,6376.7099609375
2018-08-22,6546.5400390625,6371.33984375,6371.33984375,6534.8798828125,3426180000,6534.8798828125
2018-08-23,6719.9599609375,6498.64013671875,6551.52001953125,6719.9599609375,4097820000,6719.9599609375
2018-08-24,6789.6298828125,6700.9599609375,6719.9501953125,6763.18994140625,3312600000,6763.18994140625
2018-08-25,6774.75,6620.75,6754.64013671875,6707.259765625,3295500000,6707.259765625
2018-08-26,6884.64013671875,6689.7099609375,6710.7998046875,6884.64013671875,4019000000,6884.64013671875
2018-08-27,7109.56005859375,6882.33984375,6891.080078125,7096.27978515625,4659940000,7096.27978515625
2018-08-28,7113.2998046875,6970.81982421875,7091.7099609375,7047.16015625,4145880000,7047.16015625
2018-08-29,7072.68994140625,6834.68994140625,7043.759765625,6978.22998046875,4463250000,6978.22998046875
2018-08-30,7057.169921875,6920.16015625,6973.97021484375,7037.580078125,4495650000,7037.580078125
2018-08-31,7242.2900390625,7038.0498046875,7044.81005859375,7193.25,4116050000,7193.25
2018-09-01,7306.31005859375,7132.16015625,7189.580078125,7272.72021484375,4329540000,7272.72021484375
2018-09-02,7317.93994140625,7208.14990234375,7279.02978515625,7260.06005859375,4087760000,7260.06005859375
2018-09-03,7388.259765625,7255.43994140625,7263.0,7361.66015625,4273640000,7361.66015625
2018-09-04,7388.43017578125,6792.830078125,7361.4599609375,6792.830078125,5800460000,6792.830078125
2018-09-05,6755.14013671875,6404.72021484375,6755.14013671875,6529.169921875,5523470000,6529.169921875
2018-09-06,6555.2900390625,6396.8701171875,6528.919921875,6467.06982421875,4264680000,6467.06982421875
2018-09-07,6534.25,6197.52001953125,6460.169921875,6225.97998046875,3835060000,6225.97998046875
2018-09-08,6446.259765625,6201.22021484375,6223.3798828125,6300.85986328125,3671890000,6300.85986328125
2018-09-09,6374.97998046875,6292.759765625,6301.56982421875,6329.7001953125,3714100000,6329.7001953125
2018-09-10,6398.919921875,6260.2099609375,6331.8798828125,6321.2001953125,3849910000,6321.2001953125
2018-09-11,6363.8701171875,6265.08984375,6317.009765625,6351.7998046875,4064230000,6351.7998046875
2018-09-12,6535.41015625,6354.240234375,6354.240234375,6517.31005859375,4210910000,6517.31005859375
2018-09-13,6596.10009765625,6456.169921875,6515.41015625,6512.7099609375,4076220000,6512.7099609375
2018-09-14,6561.72021484375,6493.5498046875,6509.39990234375,6543.2001953125,3216300000,6543.2001953125
2018-09-15,6544.330078125,6460.10009765625,6536.68017578125,6517.18017578125,3273730000,6517.18017578125
2018-09-16,6540.2099609375,6257.52001953125,6514.06005859375,6281.2001953125,3910780000,6281.2001953125
2018-09-17,6384.18017578125,6265.7099609375,6280.91015625,6371.2998046875,4180090000,6371.2998046875
2018-09-18,6448.4599609375,6208.33984375,6371.85009765625,6398.5400390625,4431340000,6398.5400390625
2018-09-19,6529.259765625,6395.9501953125,6398.85009765625,6519.669921875,4348110000,6519.669921875
2018-09-20,6794.330078125,6496.35986328125,6513.8701171875,6734.9501953125,6531940000,6734.9501953125
2018-09-21,6814.56005859375,6616.7998046875,6735.0498046875,6721.97998046875,4509660000,6721.97998046875
2018-09-22,6766.14990234375,6679.419921875,6715.31982421875,6710.6298828125,4197500000,6710.6298828125
2018-09-23,6713.56005859375,6580.89990234375,6704.77001953125,6595.41015625,4177310000,6595.41015625
2018-09-24,6603.64013671875,6381.85986328125,6603.64013671875,6446.47021484375,4726180000,6446.47021484375
2018-09-25,6585.91015625,6397.89013671875,6452.7900390625,6495.0,4437300000,6495.0
2018-09-26,6712.10009765625,6464.9501953125,6495.2900390625,6676.75,4606810000,6676.75
2018-09-27,6785.02978515625,6598.31982421875,6678.75,6644.1298828125,5014430000,6644.1298828125
2018-09-28,6643.10009765625,6511.64990234375,6643.10009765625,6601.9599609375,4363690000,6601.9599609375
2018-09-29,6643.77978515625,6566.5400390625,6604.7099609375,6625.56005859375,4002280000,6625.56005859375
2018-09-30,6653.2998046875,6549.080078125,6619.85009765625,6589.6201171875,4000970000,6589.6201171875
2018-10-01,6611.83984375,6537.89990234375,6593.240234375,6556.10009765625,3979260000,6556.10009765625
2018-10-02,6571.4599609375,6454.02978515625,6553.85986328125,6502.58984375,3887310000,6502.58984375
2018-10-03,6603.31005859375,6497.91015625,6497.91015625,6576.68994140625,3838410000,6576.68994140625
2018-10-04,6623.6201171875,6557.41015625,6574.14990234375,6622.47998046875,3671500000,6622.47998046875
2018-10-05,6628.5400390625,6577.7998046875,6622.4501953125,6588.31005859375,3259740000,6588.31005859375
2018-10-06,6641.490234375,6557.0400390625,6590.68017578125,6602.9501953125,3306630000,6602.9501953125
2018-10-07,6675.06005859375,6576.0400390625,6600.18994140625,6652.22998046875,3979460000,6652.22998046875
2018-10-08,6661.41015625,6606.93994140625,6653.080078125,6642.64013671875,3580810000,6642.64013671875
2018-10-09,6640.2900390625,6538.9599609375,6640.2900390625,6585.52978515625,3787650000,6585.52978515625
